time,voltage,time_err,voltage_err
0.00135901,-0.36166666666666664,1.414213562373156e-07,0.030024144873123684
0.0013594899999999999,-0.43,1.414213562373156e-07,0.03587417625171524
0.00135997,-0.4666666666666666,1.4142135623729962e-07,0.03265986323710904
0.00136045,-0.4916666666666667,1.414213562373056e-07,0.024963741822833813
0.00136093,-0.5116666666666667,1.4142135623730827e-07,0.02632021320560316
0.0013614100000000002,-0.5133333333333333,1.414213562372976e-07,0.01926173649372309
0.0013618900000000001,-0.5066666666666667,1.4142135623731227e-07,0.022586388102931218
0.00136237,-0.47,1.414213562373156e-07,0.027026556987687047
0.0013628499999999999,-0.4333333333333333,1.414213562373203e-07,0.028078564726521343
0.00136333,-0.37333333333333335,1.4142135623731362e-07,0.03265986323710905
0.00136381,-0.3183333333333333,1.414213562373056e-07,0.03996375169169384
0.0013642899999999998,-0.25166666666666665,1.4142135623731425e-07,0.03818338662943289
0.0013647700000000002,-0.16833333333333333,1.414213562372976e-07,0.03331883742774096
0.00136525,-0.085,1.4142135623731028e-07,0.04303689014140634
0.00136573,-0.008333333333333333,1.414213562373156e-07,0.03331883742774096
0.0013662099999999999,0.07166666666666667,1.4142135623731028e-07,0.03534508964932527
0.00136669,0.155,1.4142135623731293e-07,0.041388929416703565
0.00136717,0.21999999999999997,1.414213562373056e-07,0.028892604740584606
0.00136765,0.28500000000000003,1.414213562373056e-07,0.03189657198427169
0.0013681300000000002,0.33,1.4142135623731293e-07,0.03387958215439678
0.0013686100000000001,0.3766666666666667,1.4142135623731028e-07,0.028691260094270903
0.0013690899999999999,0.40166666666666667,1.4142135623732294e-07,0.027610122067453998
0.0013695699999999999,0.41500000000000004,1.4142135623731028e-07,0.023031169805476565
0.00137005,0.4116666666666667,1.4142135623731293e-07,0.0249637418228338
0.00137053,0.395,1.4142135623731425e-07,0.03599516875794644
0.0013710099999999998,0.36833333333333335,1.414213562373056e-07,0.023529198635010875
0.0013714900000000002,0.32,1.4142135623731362e-07,0.03336230624913195
0.00137197,0.27166666666666667,1.4142135623731028e-07,0.023529198635010875
0.0013724499999999999,0.20166666666666666,1.414213562373156e-07,0.03818338662943288
0.0013729299999999999,0.145,1.4142135623731028e-07,0.030786784290609534
0.00137341,0.065,1.4142135623729763e-07,0.035015524507305884
0.00137389,-0.023333333333333334,1.4142135623730827e-07,0.03714444971900293
0.00137437,-0.11,1.414213562373056e-07,0.029488391230979426
0.0013748500000000002,-0.18166666666666667,1.4142135623729962e-07,0.03908370801093542
0.0013753300000000001,-0.26,1.414213562373203e-07,0.03538606947717532
0.0013758099999999999,-0.3333333333333333,1.414213562373156e-07,0.036673253690283375
0.0013762899999999998,-0.40166666666666667,1.4142135623731227e-07,0.027610122067453998
0.00137677,-0.4466666666666666,1.4142135623730896e-07,0.032659863237109024
0.00137725,-0.4749999999999999,1.4142135623730827e-07,0.029635466413829515
0.0013777299999999998,-0.5,1.4142135623730893e-07,0.02889260474058463
0.0013782100000000002,-0.5083333333333333,1.4142135623729962e-07,0.02200131748360751
0.0013786900000000001,-0.505,1.414213562373156e-07,0.02303116980547659
0.0013791699999999999,-0.4916666666666667,1.414213562373156e-07,0.027610122067454005
0.0013796499999999998,-0.4616666666666666,1.4142135623729962e-07,0.028842400350369838
0.00138013,-0.4033333333333334,1.4142135623730896e-07,0.026154501926331782
0.00138061,-0.3466666666666667,1.4142135623730827e-07,0.03265986323710904
0.00138109,-0.2816666666666667,1.414213562372976e-07,0.03225801776527702
0.0013815700000000002,-0.21,1.4142135623731227e-07,0.03175996933521682
0.0013820500000000001,-0.135,1.414213562373156e-07,0.03078678429060953
0.0013825299999999999,-0.05166666666666667,1.414213562373203e-07,0.027610122067453998
0.0013830099999999998,0.03666666666666667,1.4142135623729962e-07,0.038972305291195504
0.00138349,0.10666666666666667,1.414213562373056e-07,0.03472458929129724
0.00138397,0.18666666666666668,1.4142135623731428e-07,0.03852347298744614
0.00138445,0.24166666666666667,1.414213562372976e-07,0.030024144873123684
0.0013849300000000001,0.315,1.4142135623731028e-07,0.03400767176874115
0.0013854100000000001,0.34833333333333333,1.414213562373156e-07,0.027610122067453995
0.0013858899999999999,0.38833333333333336,1.4142135623731028e-07,0.024963741822833813
0.0013863699999999998,0.4083333333333334,1.4142135623731362e-07,0.02884240035036985
0.00138685,0.42333333333333334,1.414213562373056e-07,0.028691260094270893
0.00138733,0.4100000000000001,1.414213562373056e-07,0.031759969335216826
