time,voltage,time_err,voltage_err
2.05e-05,0.38499999999999995,7.071067811865475e-06,0.040539835481530576
4.45e-05,0.5241666666666668,7.071067811865475e-06,0.04169419380563017
6.85e-05,0.65,7.071067811865475e-06,0.03912077175374607
9.249999999999999e-05,0.7583333333333333,7.071067811865474e-06,0.028232985128664023
0.0001165,0.85,7.071067811865475e-06,0.024316750354973164
0.0001405,0.9258333333333333,7.071067811865475e-06,0.018157922373650985
0.00016450000000000001,0.9783333333333332,7.071067811865475e-06,0.01659404467996215
0.0001885,1.005,7.071067811865476e-06,0.008846517369293837
0.00021250000000000002,1.01,7.0710678118654756e-06,0.010215078369104992
0.00023649999999999998,0.9841666666666667,7.071067811865476e-06,0.01316010660280158
0.0002605,0.9333333333333332,7.071067811865475e-06,0.01736229464564859
0.0002845,0.8633333333333333,7.071067811865475e-06,0.022586388102931215
0.0003085,0.7791666666666668,7.071067811865477e-06,0.029179603756088232
0.00033250000000000006,0.6766666666666666,7.071067811865476e-06,0.0394160270499932
0.00035650000000000005,0.5516666666666667,7.071067811865474e-06,0.03772516939388212
0.00038050000000000003,0.4191666666666667,7.071067811865473e-06,0.03977290607902588
0.0004045000000000001,0.2783333333333333,7.071067811865474e-06,0.05036101551853349
0.00042850000000000006,0.12416666666666669,7.071067811865476e-06,0.048626050154451046
0.0004525,-0.025833333333333333,7.071067811865476e-06,0.04272425913741021
0.0004765,-0.18583333333333338,7.071067811865474e-06,0.045100531826293276
0.0005005,-0.33416666666666667,7.071067811865476e-06,0.04231524205466545
0.0005244999999999999,-0.4758333333333333,7.071067811865475e-06,0.04042348291543535
0.0005484999999999999,-0.6091666666666667,7.071067811865475e-06,0.037753970901622774
0.0005725,-0.7241666666666667,7.0710678118654756e-06,0.035375828970673165
0.0005964999999999999,-0.8225000000000001,7.071067811865474e-06,0.027226904852114313
0.0006205,-0.9066666666666666,7.07106781186548e-06,0.023343683004870573
0.0006445,-0.9741666666666666,7.071067811865471e-06,0.019091693314716458
0.0006684999999999999,-1.0083333333333335,7.07106781186548e-06,0.010072203103706706
0.0006925,-1.0208333333333333,7.071067811865476e-06,0.00928611242975074
0.0007165,-1.0083333333333335,7.0710678118654756e-06,0.011671841502435306
0.0007405,-0.9691666666666666,7.071067811865475e-06,0.019541854005467728
0.0007645,-0.9049999999999999,7.071067811865469e-06,0.022263247155638446
0.0007885,-0.8241666666666667,7.071067811865476e-06,0.02888006182497696
0.0008125,-0.7258333333333334,7.071067811865473e-06,0.032021279156844745
0.0008365,-0.6091666666666667,7.071067811865475e-06,0.03386888615345008
0.0008605,-0.47583333333333333,7.07106781186548e-06,0.03999094100316772
0.0008845,-0.3383333333333334,7.0710678118654756e-06,0.043305453684733285
0.0009085,-0.1875,7.0710678118654756e-06,0.05032503050820907
0.0009325000000000001,-0.027499999999999997,7.0710678118654705e-06,0.045991492597048295
0.0009565,0.12166666666666666,7.071067811865475e-06,0.05001449065383271
0.0009804999999999998,0.27166666666666667,7.07106781186547e-06,0.04410133259020508
0.0010045,0.4141666666666666,7.071067811865473e-06,0.04063802745412625
0.0010285,0.5508333333333334,7.071067811865476e-06,0.037753970901622774
0.0010524999999999998,0.6708333333333334,7.071067811865471e-06,0.03729047747273996
0.0010765,0.7783333333333333,7.07106781186547e-06,0.03002414487312367
0.0011005,0.8666666666666667,7.071067811865475e-06,0.02334368300487061
0.0011244999999999998,0.9358333333333334,7.071067811865466e-06,0.01863065885242283
0.0011485,0.985,7.07106781186548e-06,0.013513278493843537
0.0011725,1.0091666666666665,7.071067811865479e-06,0.01017954755408104
0.0011964999999999999,1.0041666666666667,7.071067811865475e-06,0.01017954755408104
0.0012205,0.9741666666666667,7.071067811865484e-06,0.01612900888263852
0.0012445,0.9208333333333333,7.071067811865471e-06,0.019981875845846892
0.0012684999999999999,0.8491666666666667,7.071067811865476e-06,0.02357534944490274
0.0012925,0.7583333333333333,7.071067811865473e-06,0.027610122067454022
0.0013165,0.6483333333333333,7.071067811865473e-06,0.03484957322010111
0.0013405,0.5241666666666668,7.07106781186547e-06,0.041694193805630164
0.0013645,0.39000000000000007,7.071067811865471e-06,0.040432445000217976
0.0013885,0.24416666666666664,7.07106781186548e-06,0.04333054617569525
0.0014125,0.09083333333333334,7.071067811865475e-06,0.04643056214875366
0.0014365,-0.060000000000000005,7.071067811865477e-06,0.045683219257612866
0.0014605,-0.21666666666666667,7.071067811865484e-06,0.04705839727002173
0.0014845,-0.36499999999999994,7.071067811865479e-06,0.045012075674442514
0.0015085,-0.5016666666666666,7.071067811865479e-06,0.03952617918012961
