time,voltage,time_err,voltage_err
0.00097842,0.7300000000000001,2.828427124746099e-07,0.046062339610953136
0.00097938,0.5733333333333334,2.828427124746079e-07,0.05362240500798691
0.00098034,0.385,2.8284271247462385e-07,0.06756639246921761
0.0009813,0.17500000000000002,2.828427124746159e-07,0.06858824845472407
0.00098226,-0.04,2.828427124746132e-07,0.07734732507108551
0.0009832200000000001,-0.26833333333333337,2.828427124746212e-07,0.06926111065580282
0.00098418,-0.45999999999999996,2.828427124746212e-07,0.06351993867043366
0.00098514,-0.6433333333333334,2.8284271247461257e-07,0.06869381762364167
0.0009861,-0.7999999999999999,2.828427124746192e-07,0.03912077175374605
0.0009870599999999999,-0.895,2.828427124746312e-07,0.03296902366978936
0.00098802,-0.9349999999999999,2.828427124746192e-07,0.030786784290609506
0.00098898,-0.9383333333333334,2.8284271247461257e-07,0.028842400350369817
0.0009899400000000001,-0.8833333333333334,2.828427124746299e-07,0.0485141545160358
0.0009909,-0.7883333333333334,2.8284271247462586e-07,0.05205905231116132
0.00099186,-0.6183333333333333,2.828427124746132e-07,0.06126681963678054
0.00099282,-0.41500000000000004,2.828427124746159e-07,0.06547485411773844
0.0009937799999999999,-0.21833333333333335,2.8284271247462385e-07,0.06773777230690016
0.00099474,0.010000000000000002,2.8284271247460786e-07,0.0659380473395787
0.0009957,0.23500000000000001,2.828427124746099e-07,0.07672650468866109
0.0009966600000000001,0.43,2.828427124746299e-07,0.06698474842633308
0.00099762,0.6166666666666668,2.828427124746159e-07,0.056465970257327976
0.00099858,0.7583333333333333,2.828427124746132e-07,0.05337860397499021
0.00099954,0.8583333333333334,2.8284271247462586e-07,0.028842400350369852
0.0010004999999999999,0.8766666666666666,2.828427124746299e-07,0.028691260094270917
0.00100146,0.8833333333333334,2.828427124746099e-07,0.028691260094270907
0.00100242,0.8283333333333335,2.828427124746079e-07,0.049314136492196785
0.0010033800000000001,0.7300000000000001,2.828427124746312e-07,0.04754860213736458
0.00100434,0.57,2.828427124746192e-07,0.07101745039685362
0.0010053,0.3666666666666667,2.8284271247461257e-07,0.06091095901015047
0.00100626,0.17500000000000002,2.828427124746212e-07,0.058755203284845146
0.0010072199999999999,-0.04833333333333333,2.828427124746212e-07,0.07458095494547995
0.00100818,-0.2733333333333334,2.8284271247461257e-07,0.07044372818484063
0.00100914,-0.465,2.828427124746192e-07,0.06756639246921763
0.0010101,-0.65,2.828427124746312e-07,0.04898979485566356
0.00101106,-0.7816666666666666,2.8284271247460786e-07,0.04249467144771536
0.00101202,-0.8933333333333332,2.828427124746099e-07,0.03667325369028339
0.00101298,-0.9466666666666667,2.828427124746299e-07,0.03472458929129723
0.0010139399999999999,-0.9416666666666665,2.8284271247462586e-07,0.02632021320560311
0.0010149,-0.8683333333333333,2.828427124746132e-07,0.044883100980471366
0.00101586,-0.7650000000000001,2.828427124746159e-07,0.04763995400282524
0.00101682,-0.6116666666666667,2.828427124746239e-07,0.05953929405217939
0.00101778,-0.41999999999999993,2.828427124746099e-07,0.06877815628968761
0.00101874,-0.21833333333333335,2.828427124746079e-07,0.06773777230690016
0.0010197,0.021666666666666667,2.8284271247462385e-07,0.06670288871045121
0.0010206599999999998,0.23500000000000001,2.8284271247461585e-07,0.05934424260562084
0.00102162,0.44166666666666665,2.828427124746132e-07,0.06926111065580282
0.00102258,0.6316666666666667,2.8284271247462586e-07,0.06349711850132267
0.00102354,0.7633333333333333,2.828427124746299e-07,0.042392233360314516
0.0010245,0.8566666666666668,2.8284271247461257e-07,0.03714444971900293
0.00102546,0.9,2.828427124746192e-07,0.031207579904219768
0.00102642,0.89,2.828427124746312e-07,0.03387958215439681
0.0010273799999999998,0.835,2.828427124746192e-07,0.031896571984271684
0.00102834,0.7183333333333334,2.8284271247461257e-07,0.044883100980471345
0.0010293,0.5716666666666667,2.828427124746212e-07,0.0672223220345009
0.00103026,0.3666666666666667,2.828427124746212e-07,0.07428889943800585
0.00103122,0.16,2.828427124746132e-07,0.07366197768538216
0.00103218,-0.051666666666666666,2.828427124746159e-07,0.07124157717822213
0.0010331399999999999,-0.27166666666666667,2.8284271247462385e-07,0.07364230038365926
0.0010341,-0.4766666666666666,2.8284271247460786e-07,0.0634286087329456
0.00103506,-0.6466666666666666,2.828427124746099e-07,0.04815434123430768
0.00103602,-0.7999999999999999,2.828427124746299e-07,0.052750437871662954
0.00103698,-0.9016666666666667,2.8284271247462586e-07,0.047150698889805456
0.00103794,-0.9366666666666666,2.8284271247462724e-07,0.02334368300487056
0.0010389,-0.94,2.8284271247462586e-07,0.03912077175374604
0.0010398599999999999,-0.8716666666666667,2.828427124746299e-07,0.04715069888980546
0.00104082,-0.7766666666666668,2.828427124746099e-07,0.04705839727002173
0.00104178,-0.6183333333333333,2.828427124746079e-07,0.06239193556212537
0.00104274,-0.41500000000000004,2.8284271247462385e-07,0.076271825101723
0.0010437,-0.2016666666666667,2.828427124746159e-07,0.05953929405217939
0.00104466,0.030000000000000002,2.8284271247461257e-07,0.07295025106491945
0.00104562,0.245,2.828427124746212e-07,0.07939992333804206
0.0010465799999999999,0.4466666666666666,2.828427124746212e-07,0.06637617871984856
0.00104754,0.625,2.8284271247461257e-07,0.0483645576303827
0.0010485,0.765,2.828427124746192e-07,0.05445380970422865
0.0010494599999999999,0.855,2.828427124746312e-07,0.02843757465350927
0.00105042,0.8933333333333334,2.828427124746192e-07,0.03472458929129727
0.00105138,0.8833333333333334,2.828427124746252e-07,0.031021264329161566
0.00105234,0.8183333333333334,2.828427124746299e-07,0.04565148377670206
0.0010533,0.7183333333333334,2.8284271247462586e-07,0.044883100980471345
0.00105426,0.5566666666666668,2.828427124746132e-07,0.06004828974624736
0.0010552200000000002,0.37000000000000005,2.8284271247461585e-07,0.06801534353748233
0.00105618,0.15833333333333333,2.828427124746239e-07,0.07316845760575931
0.00105714,-0.051666666666666666,2.8284271247460786e-07,0.074113113705932
0.0010581,-0.27666666666666667,2.828427124746099e-07,0.07816741602187086
0.00105906,-0.48500000000000004,2.8284271247462385e-07,0.06386126266810904
0.00106002,-0.6549999999999999,2.828427124746159e-07,0.05633749234282851
0.00106098,-0.7933333333333334,2.828427124746132e-07,0.04360561059499475
0.0010619400000000001,-0.8900000000000001,2.8284271247462586e-07,0.039562828403747224
0.0010629,-0.9416666666666668,2.828427124746299e-07,0.033318837427740944
0.00106386,-0.9333333333333332,2.828427124746099e-07,0.02807856472652133
0.00106482,-0.8816666666666667,2.828427124746079e-07,0.03631584474730205
0.00106578,-0.77,2.828427124746312e-07,0.0543739067856121
0.00106674,-0.6166666666666667,2.828427124746192e-07,0.058878405775518984
0.0010677,-0.40499999999999997,2.8284271247461257e-07,0.06050512015703621
0.0010686600000000001,-0.20333333333333334,2.828427124746212e-07,0.07816741602187086
0.00106962,0.02666666666666667,2.828427124746212e-07,0.077944610582391
0.00107058,0.24833333333333332,2.8284271247461257e-07,0.07172815023567723
0.00107154,0.45166666666666666,2.828427124746192e-07,0.05835920751217648
0.0010724999999999999,0.6316666666666667,2.8284271247462385e-07,0.050014490653832705
0.00107346,0.7683333333333334,2.8284271247460786e-07,0.0408248290463863
0.00107442,0.8616666666666667,2.828427124746099e-07,0.03331883742774097
0.0010753800000000001,0.8966666666666668,2.828427124746299e-07,0.03318808935992428
